asof,close,trend_up,above_ema50,above_ema20,prox20,prox55,breakout_lvl_20d,breakout_lvl_55d,bbw_now,bbw_pct,atrp_now,atrp_ratio,vol_dry,extended_penalty,not_extended,turnover,ret_20,ret_60,rsi14,rsi_ok,wk_close,wk_ema20,wk_ema50,wk_trend_ok,wk_trend_health,breakout_today,vol_confirm,vol_surge,actionable_now,adx14,adx_ok,adx_strong,macd_hist,macd_hist_delta,macd_hist_expand,pat_engulf,pat_hammer,high_252,dist_52w_high,near_52w_12pct,poc_price,dist_to_poc,poc_support,lvn_overhead,hvn_overhead_close,vrvp_bin_size,hard_ok,strong_ok,score,symbol,security_id,asset_bucket,exch_instrument_type,series,custom_symbol,profit_growth_yoy_pct,fundamental_flag,fundamental_q_curr,fundamental_q_prev_yoy,actionable_state,reasons
2025-12-12 00:00:00+05:30,1369.8,0.0,0.0,0.0,0.09464639788493417,0.1785799952025794,1513.0,1667.6,0.10419433114971778,0.8987359419673965,3.057405122353166,1.0426273820550354,0.0,0.0,1.0,108019343.871,-0.08631270010733305,-0.15507031828327478,37.40647963509694,0.0,1369.8,1539.0687231737525,1693.2163752791525,0.0,0.0,0.0,0.0,0.0,0.0,45.50449557015558,1.0,1.0,-1.9454068636706836,0.0433945809107108,0.0,0.0,0.0,,,0.0,1893.104192075302,0.38202963357811515,0.0,0.0,0.0,20.94016768301212,False,False,0.13751820055865407,CONCORDBIO,18060,EQUITY,ES,EQ,Concord Biotech,-34.375,VETO,Sep 2025,Sep 2024,Fundamental_Veto,Net Profit YoY: -34.4% | Fundamentals: VETO (weak/negative net profit growth) | BB width contracted (squeeze-ish) | ADX supportive (45.5) | ADX strong (>22)
2025-12-12 00:00:00+05:30,34.04,0.0,0.0,0.0,0.18074608904498804,0.29450777201462164,41.55,48.25,0.2687242363238277,2.110587211104954,3.8257088117569116,1.1656626099805616,0.0,0.0,1.0,21887189.5767,-0.15763424896912548,-0.2917186849918494,25.366838021287805,0.0,34.04,43.27908328381729,51.043100697177564,0.0,0.0,0.0,0.0,0.0,0.0,47.07676800144492,1.0,1.0,-0.33938539861166706,0.09111154300454039,0.0,0.0,0.0,,,0.0,52.059600220291244,0.5293654588804714,0.0,0.0,0.0,0.6511356397801548,False,False,0.11206024340116631,CONFIPET,10238,EQUITY,ES,EQ,Confidence Petroleum,-9.090909090909092,CAUTION,Sep 2025,Sep 2024,Watchlist,Net Profit YoY: -9.1% | Fundamentals: CAUTION (low net profit growth) | ADX supportive (47.1) | ADX strong (>22)
2025-12-12 00:00:00+05:30,166.57,0.0,0.0,1.0,0.06421348314570671,0.1489807387720381,178.0,195.73,0.12683955394039223,1.3135152988497814,4.553803275846992,1.0830500639339875,0.0,0.0,1.0,651862.251375,-0.04746383027936485,-0.13961776859948538,47.331982547422,0.0,166.57,180.71827510036573,190.9894761397718,0.0,0.0,0.0,1.0,1.0,0.0,31.838719307281515,1.0,1.0,0.26922423860472566,0.6269635169158425,1.0,0.0,0.0,,,0.0,200.00231897476456,0.20071032583757323,0.0,0.0,1.0,3.7926350583119355,False,False,0.11701699616396072,CONSOFINVT,11731,EQUITY,ES,EQ,Consolidated Finvest & Holdings,9.615384615384617,OK,Dec 2021,Dec 2020,Watchlist,Net Profit YoY: +9.6% | ADX supportive (31.8) | ADX strong (>22) | MACD histogram expanding | VRVP: heavy volume overhead (may stall)
2025-12-12 00:00:00+05:30,725.85,1.0,0.0,0.0,0.07535031847124156,0.12863145258087796,785.0,833.0,0.11490486265145078,0.8396628047560641,3.4803582469097276,0.9460901478614077,1.0,0.0,1.0,22087641.743750002,-0.022292564656489322,-0.04868938401173173,47.08776800637774,0.0,725.85,747.6438536185597,734.2545314860823,0.0,1.0,0.0,0.0,0.0,0.0,14.69256602070581,0.0,0.0,-3.205095047247328,1.1538830069970816,0.0,0.0,0.0,,,0.0,821.623082011374,0.13194610733811937,0.0,0.0,1.0,12.63109016761453,False,False,0.3668548228429517,CONTROLPR,17477,EQUITY,ES,EQ,Control Print,46.15384615384615,OK,Sep 2025,Sep 2024,Watchlist,Net Profit YoY: +46.2% | Weekly EMA20 > weekly EMA50 | EMA50 > EMA200 (daily uptrend) | BB width contracted (squeeze-ish) | ATR% contracting (5D < 20D) | VRVP: heavy volume overhead (may stall)
2025-12-12 00:00:00+05:30,70.9,1.0,0.0,0.0,0.14834834834656632,0.2750511247415638,83.25,97.8,0.16291135060355272,1.0415749787003334,5.079154711014957,1.007760973641684,0.0,0.0,1.0,5948570.9375,-0.14681107100906354,-0.1227418955812577,33.72975328435602,0.0,70.9,76.84071722060817,73.9900530778108,0.0,1.0,0.0,1.0,1.0,0.0,39.03288107502386,1.0,1.0,-0.4260364128085421,0.0023101020066818023,0.0,0.0,0.0,,,0.0,70.69168103524059,-0.002938208247664512,1.0,0.0,1.0,1.8005603450801981,False,False,0.401039842859479,COOLCAPS,8560,SME,ES,SM,Cool Caps Industries,,NA,,,Watchlist,Instrument type: SME | Weekly EMA20 > weekly EMA50 | EMA50 > EMA200 (daily uptrend) | ADX supportive (39.0) | ADX strong (>22) | VRVP: strong support below (POC) | VRVP: heavy volume overhead (may stall)
2025-12-12 00:00:00+05:30,39.31,0.0,0.0,0.0,0.1553502363524849,0.16698453061735563,46.54,47.19,0.11317161751977758,0.9035265683527111,6.33992994275967,1.133343886217572,0.0,0.0,1.0,2534850.7236,-0.030818540457819954,-0.178474399181223,46.01242952408602,0.0,39.31,42.14840459472157,44.09143906237809,0.0,0.0,0.0,0.0,0.0,0.0,26.43007192288329,1.0,1.0,0.08706046355007857,-0.0002635904175828374,0.0,0.0,0.0,,,0.0,42.767786254457775,0.08796200087656506,0.0,0.0,1.0,1.2461132302811129,False,False,0.091787772725783,CORALFINAC,4007,EQUITY,ES,EQ,Coral India Finance,-37.632508833922266,VETO,Sep 2025,Sep 2024,Fundamental_Veto,Net Profit YoY: -37.6% | Fundamentals: VETO (weak/negative net profit growth) | BB width contracted (squeeze-ish) | ADX supportive (26.4) | ADX strong (>22) | VRVP: heavy volume overhead (may stall)
2025-12-12 00:00:00+05:30,185.69,0.0,1.0,0.0,0.14270544782944272,0.14270544782944272,216.6,216.6,0.18780351495704584,2.12101048248687,5.099952650364624,1.0928189655438443,1.0,0.0,1.0,15838083.78145,0.08730530506448475,0.02989462007193633,48.291152365960365,0.0,185.69,184.77404291499954,187.24231773731222,1.0,0.0,0.0,0.0,0.0,0.0,18.897417474270053,1.0,0.0,-1.674649543230454,0.029683026249904376,0.0,0.0,0.0,,,0.0,204.41869060112901,0.10085998492718519,0.0,0.0,0.0,4.735051038256535,False,False,0.3264308620673694,CORDSCABLE,15271,EQUITY,ES,EQ,Cords Cable Industries,36.12167300380229,OK,Sep 2025,Sep 2024,Watchlist,Net Profit YoY: +36.1% | Weekly close > weekly EMA20 | Close above EMA50 | ADX supportive (18.9)
2025-12-12 00:00:00+05:30,2326.6,1.0,1.0,1.0,0.04057731958761217,0.04057731958761217,2425.0,2425.0,0.08557677192841168,0.7948190488131311,2.9110947422748024,1.0561899250570528,0.0,0.0,1.0,808972513.1999999,0.05624914877148224,0.02692443502779529,55.13410632926819,1.0,2326.6,2258.18958186497,2177.4874203260015,1.0,1.0,0.0,0.0,0.0,0.0,21.91054611244351,1.0,0.0,-5.781132024620753,1.7998382347865807,0.0,0.0,0.0,,,0.0,2301.6238256844867,-0.010735053002455584,1.0,0.0,0.0,33.86476513689733,True,False,0.7547332760008233,COROMANDEL,739,EQUITY,ES,EQ,Coromandel International,20.333839150227618,OK,Sep 2025,Sep 2024,Watchlist,Net Profit YoY: +20.3% | Weekly close > weekly EMA20 | Weekly EMA20 > weekly EMA50 | EMA50 > EMA200 (daily uptrend) | Close above EMA50 | Close to 20D resistance | Strong squeeze (BB width vs 120D median) | ADX supportive (21.9) | VRVP: strong support below (POC)
2025-12-12 00:00:00+05:30,718.05,0.0,0.0,0.0,0.10567941213089345,0.22360382764748496,802.9,924.85,0.13547668375241176,0.9550301977323117,4.690417397528813,1.0916096256048788,0.0,0.0,1.0,55781305.87575,-0.09147845891175876,-0.22715531159269498,41.16046800112762,0.0,718.05,845.844790886799,879.237196096017,0.0,0.0,0.0,0.0,0.0,0.0,31.710553807461956,1.0,1.0,6.412105683468891,-0.9589272101211712,0.0,0.0,0.0,,,0.0,718.6295421230026,0.000807105526081227,0.0,0.0,1.0,16.83977106150127,False,False,0.09120161059976856,COSMOFIRST,742,EQUITY,ES,EQ,Cosmo First,2.1739130434782608,CAUTION,Sep 2025,Sep 2024,Watchlist,Net Profit YoY: +2.2% | Fundamentals: CAUTION (low net profit growth) | BB width contracted (squeeze-ish) | ADX supportive (31.7) | ADX strong (>22) | VRVP: heavy volume overhead (may stall)
2025-12-12 00:00:00+05:30,5.91,0.0,0.0,0.0,0.11659192823369331,0.21928665783100573,6.69,7.57,0.11953342989417153,0.9678581185220712,6.045977518055026,1.145733751107641,0.0,0.0,1.0,309055.81897499994,-0.011705685783995778,-0.22845953012683295,41.20443171236653,0.0,5.91,6.526265907613571,6.733668946411685,0.0,0.0,0.0,0.0,0.0,0.0,22.21389013704857,1.0,1.0,-0.0027368849093585557,0.004513628034392231,0.0,0.0,0.0,,,0.0,6.847277116487961,0.1585917286781659,0.0,0.0,1.0,0.17865863568875592,False,False,0.08718448782221724,COUNCODOS,16986,EQUITY,ES,EQ,Country Condos,31.249999999999993,OK,Sep 2025,Sep 2024,Watchlist,Net Profit YoY: +31.2% | BB width contracted (squeeze-ish) | ADX supportive (22.2) | ADX strong (>22) | VRVP: heavy volume overhead (may stall)
2025-12-12 00:00:00+05:30,114.52,0.0,0.0,1.0,0.050965442943142786,0.17552195824207695,120.67,138.9,0.13606210967129934,0.9147240598203673,4.14890282389868,0.9401079130719852,1.0,0.0,1.0,1645189.9621249998,-0.04614359487717701,-0.1931233706813702,49.82814164490614,0.0,114.52,136.12351624010716,198.51383469013777,0.0,0.0,0.0,0.0,0.0,0.0,26.911747467069578,1.0,1.0,-0.011772792439150859,0.5142227575954315,0.0,0.0,0.0,,,0.0,151.94757338271737,0.32682128346766826,0.0,0.0,1.0,2.3756617569851284,False,False,0.20680223377807808,CPCAP,20086,EQUITY,ES,EQ,CP Capital,25.0,OK,Sep 2025,Sep 2024,Watchlist,Net Profit YoY: +25.0% | Close to 20D resistance | BB width contracted (squeeze-ish) | ATR% contracting (5D < 20D) | ADX supportive (26.9) | ADX strong (>22) | VRVP: heavy volume overhead (may stall)
2025-12-12 00:00:00+05:30,7016.0,1.0,1.0,1.0,0.02277317361932965,0.04912922680761006,7179.5,7378.5,0.08121476012710964,0.7890663608015417,2.9141561596757635,1.0051393281417225,1.0,0.0,1.0,348190409.69249994,0.04002371775851765,0.03963843817129131,53.99464721940292,0.0,7016.0,6634.19580602068,6075.114903126748,1.0,1.0,0.0,0.0,0.0,0.0,14.136032189013786,0.0,0.0,-4.97487066739744,-2.004539496712553,0.0,0.0,0.0,,,0.0,6808.657569303046,-0.02955279798987367,1.0,0.0,0.0,102.22859808144035,True,True,0.7356191956785251,CRAFTSMAN,2854,EQUITY,ES,EQ,Craftsman Automation,46.774193548387096,OK,Sep 2025,Sep 2024,Watchlist,Net Profit YoY: +46.8% | Weekly close > weekly EMA20 | Weekly EMA20 > weekly EMA50 | EMA50 > EMA200 (daily uptrend) | Close above EMA50 | Within 4% of 20D high | Strong squeeze (BB width vs 120D median) | VRVP: strong support below (POC)
2025-12-11 00:00:00+05:30,39.7,0.0,0.0,0.0,0.17032392894105905,0.3254035683886932,47.85,58.85,0.23994722902842855,1.0401660987205656,5.1293288084605715,1.0408830144565013,0.0,0.0,1.0,281461.875,-0.155319148954142,-0.2509433962405482,37.24900562232466,0.0,39.7,48.855670327687776,58.74487575701512,0.0,0.0,0.0,0.0,0.0,0.0,15.125051106227396,0.0,0.0,-0.39492777030616444,0.05012224118160358,0.0,0.0,0.0,,,0.0,45.17569727769709,0.13792688356919613,0.0,0.0,1.0,1.01817176850507,False,False,0.03913705320937597,CRAYONS,16419,SME,ES,SM,Crayons Advertising,,NA,,,Watchlist,Instrument type: SME | VRVP: heavy volume overhead (may stall)
2025-12-12 00:00:00+05:30,780.1,0.0,1.0,1.0,0.006242038216552529,0.006242038216552529,785.0,785.0,0.15257405981787073,1.5262978769800193,4.230797279887052,1.1073886040384644,0.0,0.0964409349199522,0.0,19359358.944,0.10841148053266791,0.2394343819490954,70.9162831748097,1.0,780.1,683.8655705136771,719.3111473364016,1.0,0.0,1.0,0.0,0.0,0.0,32.734381755688226,1.0,1.0,6.811763897678274,2.542641455377739,1.0,0.0,0.0,,,0.0,692.8277906177696,-0.11187310522013905,0.0,0.0,0.0,16.5022247902206,False,False,0.5031247924183548,CREATIVE,11155,EQUITY,ES,EQ,Creative Newtech,,NA,,,Watchlist,Weekly close > weekly EMA20 | Close above EMA50 | Within ~1.1% of 20D high | ADX supportive (32.7) | ADX strong (>22) | MACD histogram expanding | Slightly extended vs EMA20 (avoid chasing)
2025-12-12 00:00:00+05:30,7.02,0.0,0.0,0.0,0.15827338127598645,0.2040816326299228,8.34,8.82,0.16034028062838235,1.3264720473477525,10.051990072309465,1.181922588500467,0.0,0.0,1.0,390443.5841,-0.03571428584674263,-0.10344827597657114,46.61646627166889,0.0,7.02,7.433124507272937,7.522016454852083,0.0,0.0,0.0,0.0,0.0,0.0,20.581574176832753,1.0,0.0,0.0067626022852145945,-0.0011198796052626775,0.0,0.0,0.0,,,0.0,7.568474554764968,0.07813027845654825,0.0,0.0,0.0,0.35282485158832216,False,False,0.09108464468997197,CREATIVEYE,9384,EQUITY,ES,EQ,Creative Eye,16.393442622950815,OK,Jun 2025,Jun 2024,Watchlist,Net Profit YoY: +16.4% | ADX supportive (20.6)
2025-12-12 00:00:00+05:30,1288.4,1.0,0.0,0.0,0.07958279754244912,0.1353600429500466,1399.8,1490.1,0.1217168858988181,1.0128897720530399,3.1408575964169754,0.9770105041046258,1.0,0.0,1.0,259240640.96449995,-0.057291285579090245,-0.026594137202306745,42.31012471772099,0.0,1288.4,1319.1758490612315,1203.2788018556287,0.0,1.0,0.0,0.0,0.0,0.0,15.700025384607647,0.0,0.0,-6.325052816782943,2.100080364483617,0.0,0.0,0.0,,,0.0,1293.2339037557374,0.0037518656905753726,0.0,0.0,0.0,20.23340463613386,False,False,0.39460598343054004,CREDITACC,4421,EQUITY,ES,EQ,Credit Access Grameen,-32.25806451612903,VETO,Sep 2025,Sep 2024,Fundamental_Veto,Net Profit YoY: -32.3% | Fundamentals: VETO (weak/negative net profit growth) | Weekly EMA20 > weekly EMA50 | EMA50 > EMA200 (daily uptrend) | ATR% contracting (5D < 20D)
2025-12-12 00:00:00+05:30,359.8,0.0,0.0,0.0,0.13923444976043242,0.13923444976043242,418.0,418.0,0.13304896674578492,1.3766183575518893,4.3818830562239235,1.0078232318295266,1.0,0.0,1.0,6804197.965500001,-0.04435590969709324,-0.04688741722106782,45.65439433677758,0.0,359.8,374.56498687829486,387.2460766078888,0.0,0.0,0.0,0.0,0.0,0.0,18.22586919938693,1.0,0.0,-1.0787360157375616,-0.1836660337063557,0.0,0.0,0.0,,,0.0,394.31471237567905,0.09592749409582835,0.0,0.0,0.0,7.8830076181687465,False,False,0.1015306060902284,CREST,13900,EQUITY,ES,EQ,Crest Ventures,-79.0944661822247,VETO,Sep 2025,Sep 2024,Fundamental_Veto,Net Profit YoY: -79.1% | Fundamentals: VETO (weak/negative net profit growth) | ADX supportive (18.2)
2025-12-12 00:00:00+05:30,4498.6,0.0,0.0,1.0,0.0618143899895595,0.11180872277831497,4795.0,5064.9,0.08808971122837853,0.724541450879886,2.576489893111656,1.0620748338935435,0.0,0.0,1.0,231668823.61350003,-0.030306949474256273,-0.10837594640680448,47.8263648574563,0.0,4498.6,4797.744038175806,5037.175317263297,0.0,0.0,0.0,0.0,0.0,0.0,31.069571789875233,1.0,1.0,8.235243675215656,10.158255811545956,1.0,0.0,0.0,,,0.0,4417.452987165773,-0.018038281428494885,1.0,0.0,1.0,57.95298716577338,False,False,0.2268030229135942,CRISIL,757,EQUITY,ES,EQ,CRISIL,12.209302325581394,OK,Sep 2025,Sep 2024,Watchlist,Net Profit YoY: +12.2% | Strong squeeze (BB width vs 120D median) | ADX supportive (31.1) | ADX strong (>22) | MACD histogram expanding | VRVP: strong support below (POC) | VRVP: heavy volume overhead (may stall)
2025-12-12 00:00:00+05:30,254.1,0.0,0.0,0.0,0.08662832494577055,0.17123287671177037,278.2,306.6,0.11533675088993309,1.408614304310022,2.2364440080003587,1.0424240739034738,0.0,0.0,1.0,554000285.7939999,-0.07984790874857917,-0.19063545150759464,32.48394173489342,0.0,254.1,291.15847262404384,320.07307828340765,0.0,0.0,0.0,0.0,0.0,0.0,44.26453282787449,1.0,1.0,-0.2864880496392095,0.3448521906275763,0.0,0.0,0.0,,,0.0,287.75489412495006,0.1324474385082647,0.0,0.0,1.0,2.8414021121756377,False,False,0.07945455556579156,CROMPTON,17094,EQUITY,ES,EQ,Crompton Greaves,-41.40625,VETO,Sep 2025,Sep 2024,Fundamental_Veto,Net Profit YoY: -41.4% | Fundamentals: VETO (weak/negative net profit growth) | ADX supportive (44.3) | ADX strong (>22) | VRVP: heavy volume overhead (may stall)
